(-901532445, -1)
(-901523516, -1)
(-901516825, -1)
(-901511715, -1)
(-901508877, -1)
(-901458525, -1)
(-901451790, -1)
(-901420881, -1)
(-901413336, 0)
(-901394277, -1)
(-901381606, -1)
(-901379900, 0)
(-901350673, 0)
(-901349178, -1)
(-901341575, -1)
(-901338751, -1)
(-901329131, -1)
(-901320356, -1)
(-901318854, 1)
(-901296234, 1)
(-901270867, -1)
(-901257965, -1)
(-901218713, -1)
(-901217734, -1)
(-901216503, 0)
(-901207417, -1)
(-901196640, -1)
(-901188018, -1)
(-901187584, -1)
(-901187364, -1)
(-901183194, -1)
(-901179768, -1)
(-901140397, -1)
(-901119281, -1)
(-901106753, -1)
(-901105095, -1)
(-901101612, -1)
(-901092372, -1)
(-901087090, -1)
(-901081449, -1)
(-901077282, -1)
(-901044725, -1)
(-900999438, -1)
(-900989796, -1)
(-900989736, -1)
(-900988858, -1)
(-900952041, 0)
(-900950940, -1)
(-900947000, -1)
(-900925698, -1)
(-900907979, -1)
(-900869284, 0)
(-900836307, -1)
(-900826214, 1)
(-900815180, -1)
(-900782473, -1)
(-900777950, -1)
(-900766400, -1)
(-900754847, -1)
(-900740228, 0)
(-900739596, -1)
(-900735748, -1)
(-900725748, -1)
(-900723595, -1)
(-900720984, 1)
(-900712360, -1)
(-900710109, -1)
(-900696269, -1)
(-900672454, 0)
(-900646209, -1)
(-900616289, -1)
(-900609424, -1)
(-900600865, -1)
(-900568457, -1)
(-900547001, -1)
(-900508367, -1)
(-900481454, -1)
(-900460115, 0)
(-900447524, -1)
(-900439692, -1)
(-900437150, -1)
(-900425855, -1)
(-900367117, 0)
(-900365154, -1)
(-900343602, -1)
(-900341346, -1)
(-900322946, -1)
(-900313552, -1)
(-900306296, -1)
(-900304688, -1)
(-900303806, -1)
(-900285753, -1)
(-900265533, -1)
(-900261474, -1)
(-900260125, -1)
(-900256015, -1)
(-900254389, -1)
(-900249202, -1)
(-900245205, 0)
(-900242009, -1)
(-900229287, -1)
(-900228238, -1)
(-900220526, -1)
(-900208902, -1)
(-900175670, -1)
(-900162588, 0)
(-900160222, -1)
(-900158936, -1)
(-900158571, 0)
(-900140009, -1)
(-900136223, -1)
(-900134506, -1)
(-900107151, -1)
(-900094634, -1)
(-900074134, -1)
(-900064648, -1)
(-900062425, -1)
(-900048288, -1)
(-900045327, -1)
(-900043944, -1)
(-900011764, -1)
(-899985476, -1)
(-899983233, -1)
(-899967831, -1)
(-899945317, -1)
(-899932377, -1)
(-899918755, -1)
(-899882451, -1)
(-899825464, -1)
(-899808838, -1)
(-899796700, 0)
(-899792031, -1)
(-899739368, -1)
(-899733996, -1)
(-899727308, -1)
(-899703265, -1)
(-899668468, -1)
(-899655942, -1)
(-899645225, -1)
(-899644724, -1)
(-899639108, -1)
(-899634150, -1)
(-899633160, -1)
(-899607974, -1)
(-899601158, -1)
(-899596678, -1)
(-899588965, -1)
(-899588295, -1)
(-899585041, -1)
(-899579116, -1)
(-899568124, -1)
(-899565175, -1)
(-899558838, -1)
(-899520752, -1)
(-899516744, 0)
(-899516468, -1)
(-899512242, -1)
(-899502983, -1)
(-899493154, -1)
(-899490982, -1)
(-899466796, -1)
(-899460770, -1)
(-899447700, -1)
(-899423682, -1)
(-899419104, -1)
(-899417153, -1)
(-899411055, -1)
(-899404665, -1)
(-899402818, -1)
(-899398194, -1)
(-899380214, -1)
(-899368812, 0)
(-899358791, -1)
(-899356618, -1)
(-899346235, -1)
(-899333592, -1)
(-899315786, -1)
(-899309939, -1)
(-899299421, -1)
(-899282297, -1)
(-899275938, -1)
(-899266278, -1)
(-899260438, -1)
(-899252095, -1)
(-899248562, -1)
(-899228981, -1)
(-899209903, -1)
(-899205998, -1)
(-899193868, -1)
(-899190989, 0)
(-899172376, -1)
(-899159964, 1)
(-899159851, 0)
(-899128641, -1)
(-899113158, -1)
(-899108454, -1)
(-899107070, -1)
(-899101546, -1)
(-899099768, -1)
(-899041909, -1)
(-899032953, -1)
(-898967552, -1)
(-898948663, -1)
(-898938784, -1)
(-898932332, -1)
(-898931359, -1)
(-898928090, -1)
(-898911086, -1)
(-898907872, -1)
(-898902616, -1)
(-898902243, -1)
(-898885898, -1)
(-898835625, -1)
(-898832884, -1)
(-898789305, -1)
(-898747047, -1)
(-898694120, -1)
(-898675938, -1)
(-898675592, -1)
(-898628525, -1)
(-898590997, -1)
(-898589048, 0)
(-898577121, -1)
(-898563514, 0)
(-898552375, -1)
(-898548095, -1)
(-898539713, -1)
(-898524533, -1)
(-898454021, -1)
(-898424105, -1)
(-898412248, -1)
(-898404852, -1)
(-898385280, -1)
(-898381231, -1)
(-898360549, 1)
(-898352963, -1)
(-898330910, -1)
(-898315925, -1)
(-898301519, -1)
(-898294146, -1)
(-898250040, -1)
(-898245383, -1)
(-898241862, -1)
(-898239335, -1)
(-898208393, -1)
(-898130572, 0)
(-898118911, -1)
(-898116032, -1)
(-898110680, -1)
(-898104191, -1)
(-898103240, -1)
(-898088955, -1)
(-898048625, 1)
(-898031752, -1)
(-897991268, -1)
(-897977564, -1)
(-897954693, -1)
(-897954534, -1)
(-897953670, 1)
(-897948877, -1)
(-897948789, -1)
(-897944684, -1)
(-897934035, -1)
(-897931927, -1)
(-897923981, -1)
(-897916423, -1)
(-897898862, -1)
(-897898242, -1)
(-897888119, -1)
(-897865453, -1)
(-897864520, -1)
(-897856842, -1)
(-897824895, 0)
(-897808470, -1)
(-897806640, -1)
(-897802398, -1)
(-897786700, -1)
(-897777835, -1)
(-897774571, -1)
(-897722979, -1)
(-897702378, -1)
(-897676804, -1)
(-897662099, -1)
(-897650067, -1)
(-897625259, -1)
(-897617372, 0)
(-897611345, -1)
(-897611311, -1)
(-897597105, -1)
(-897581918, 1)
(-897549137, -1)
(-897542879, -1)
(-897541522, -1)
(-897532241, -1)
(-897531153, -1)
(-897530124, -1)
(-897509030, -1)
(-897487844, -1)
(-897484897, -1)
(-897482609, -1)
(-897480232, -1)
(-897462857, -1)
(-897462300, -1)
(-897460348, -1)
(-897419286, -1)
(-897409198, -1)
(-897406731, -1)
(-897390515, -1)
(-897386837, -1)
(-897343682, -1)
(-897317450, -1)
(-897317254, -1)
(-897306987, 0)
(-897303451, -1)
(-897293645, -1)
(-897288964, -1)
(-897264555, -1)
(-897242201, -1)
(-897232454, -1)
(-897232187, 1)
(-897212674, -1)
(-897127551, -1)
(-897124522, -1)
(-897086151, -1)
(-897079884, -1)
(-897059398, 1)
(-897051605, -1)
(-897045064, -1)
(-896998685, -1)
(-896993124, -1)
(-896990093, 0)
(-896981790, -1)
(-896978866, -1)
(-896945691, 0)
(-896943208, -1)
(-896943103, -1)
(-896919805, -1)
(-896895916, -1)
(-896895897, -1)
(-896844934, -1)
(-896820895, -1)
(-896815428, 0)
(-896759652, -1)
(-896755505, -1)
(-896752942, 0)
(-896707945, -1)
(-896701575, -1)
(-896668574, 1)
(-896667665, 1)
(-896617161, -1)
(-896610954, -1)
(-896590747, -1)
(-896582760, -1)
(-896569919, -1)
(-896565561, -1)
(-896565295, -1)
(-896562968, -1)
(-896562059, -1)
(-896507370, -1)
(-896493315, 0)
(-896492812, -1)
(-896492416, -1)
(-896466362, -1)
(-896450542, -1)
(-896434900, 0)
(-896424620, -1)
(-896413629, -1)
(-896408683, -1)
(-896397658, -1)
(-896389144, 0)
(-896380993, -1)
(-896353448, -1)
(-896345573, -1)
(-896345104, -1)
(-896335215, -1)
(-896329912, 0)
(-896301679, -1)
(-896300453, -1)
(-896294760, -1)
(-896272158, -1)
(-896250170, -1)
(-896204148, -1)
(-896190546, -1)
(-896186649, -1)
(-896183530, -1)
(-896183427, -1)
(-896172149, -1)
(-896149647, -1)
(-896137022, -1)
(-896125671, -1)
(-896125380, -1)
(-896116001, -1)
(-896110889, -1)
(-896097134, -1)
(-896092155, -1)
(-896071436, -1)
(-896068172, 0)
(-896061011, -1)
(-896053795, -1)
(-896047041, -1)
(-896022852, -1)
(-896018401, -1)
(-896010620, -1)
(-896007308, -1)
(-895982210, -1)
(-895981444, -1)
(-895973297, -1)
(-895960690, -1)
(-895956544, -1)
(-895932252, -1)
(-895915542, -1)
(-895894045, -1)
(-895890339, -1)
(-895890144, -1)
(-895886029, -1)
(-895869804, -1)
(-895866704, -1)
(-895852274, -1)
(-895851492, -1)
(-895827773, -1)
(-895821979, -1)
(-895820536, 1)
(-895805889, -1)
(-895805544, 0)
(-895781782, -1)
(-895761823, -1)
(-895756634, 0)
(-895741168, -1)
(-895738799, -1)
(-895690003, -1)
(-895679207, 1)
(-895669357, -1)
(-895667640, -1)
(-895630737, -1)
(-895620856, -1)
(-895577072, -1)
(-895572674, -1)
(-895555141, -1)
(-895541011, -1)
(-895501482, -1)
(-895492334, -1)
(-895490860, 1)
(-895481147, -1)
(-895466708, 0)
(-895460404, -1)
(-895444879, -1)
(-895443733, 0)
(-895437285, -1)
(-895427630, -1)
(-895395936, 0)
(-895394143, 1)
(-895381211, -1)
(-895361807, -1)
(-895358172, -1)
(-895355114, -1)
(-895354229, 1)
(-895341314, -1)
(-895335273, -1)
(-895328960, -1)
(-895321978, -1)
(-895310575, -1)
(-895299542, -1)
(-895291808, -1)
(-895288539, -1)
(-895270796, -1)
(-895234775, -1)
(-895220145, -1)
(-895219412, -1)
(-895207235, 0)
(-895186658, -1)
(-895185712, -1)
(-895162320, -1)
(-895158508, -1)
(-895156424, -1)
(-895134418, 0)
(-895133698, -1)
(-895130850, -1)
(-895121771, -1)
(-895114602, -1)
(-895105303, -1)
(-895104357, -1)
(-895104095, 0)
(-895089671, -1)
(-895082748, -1)
(-895082638, -1)
(-895051527, -1)
(-895027264, -1)
(-894997026, -1)
(-894996426, -1)
(-894989798, -1)
(-894966934, -1)
(-894965451, -1)
(-894942912, 0)
(-894927495, -1)
(-894927423, -1)
(-894926343, -1)
(-894913145, -1)
(-894885462, -1)
(-894874145, 1)
(-894872030, -1)
(-894871212, -1)
(-894869737, -1)
(-894864690, -1)
(-894836714, -1)
(-894833787, -1)
(-894832565, 0)
(-894830670, -1)
(-894814063, -1)
(-894813206, -1)
(-894811836, -1)
(-894788817, 1)
(-894745753, -1)
(-894732771, -1)
(-894715803, 0)
(-894707115, -1)
(-894702336, -1)
(-894682475, -1)
(-894645402, -1)
(-894643029, -1)
(-894637146, -1)
(-894615457, -1)
(-894604581, -1)
(-894604265, 0)
(-894577580, -1)
(-894577061, -1)
(-894575339, -1)
(-894569633, -1)
(-894541274, -1)
(-894518320, -1)
(-894515238, -1)
(-894508636, -1)
(-894479420, -1)
(-894475066, -1)
(-894459952, -1)
(-894456685, 0)
(-894440613, -1)
(-894399743, -1)
(-894397980, -1)
(-894384074, 0)
(-894368517, -1)
(-894361407, -1)
(-894361304, 0)
(-894360372, -1)
(-894330247, -1)
(-894321084, -1)
(-894318603, -1)
(-894317377, -1)
(-894317154, -1)
(-894299504, -1)
(-894271816, -1)
(-894264934, -1)
(-894245126, -1)
(-894238188, -1)
(-894221142, -1)
(-894205395, -1)
(-894160422, -1)
(-894156781, -1)
(-894129469, 1)
(-894105468, 0)
(-894085850, -1)
(-894085403, -1)
(-894081882, -1)
(-894072149, -1)
(-894049898, -1)
(-894032456, -1)
(-894029777, -1)
(-894019838, -1)
(-894000506, -1)
(-893953538, -1)
(-893950633, -1)
(-893947486, -1)
(-893944972, -1)
(-893936104, -1)
(-893933384, -1)
(-893930780, -1)
(-893881140, -1)
(-893865457, -1)
(-893845887, -1)
(-893825130, -1)
(-893790862, -1)
(-893789467, 1)
(-893766296, -1)
(-893763229, 0)
(-893750586, -1)
(-893738703, -1)
(-893724388, -1)
(-893681789, -1)
(-893662898, 0)
(-893609863, -1)
(-893605565, -1)
(-893602748, -1)
(-893599735, -1)
(-893596598, -1)
(-893583126, 1)
(-893581725, -1)
(-893572551, -1)
(-893568391, -1)
(-893558794, -1)
(-893552647, -1)
(-893517639, 1)
(-893508577, -1)
(-893486527, -1)
(-893483659, -1)
(-893482833, -1)
(-893480270, -1)
(-893470818, -1)
(-893461682, -1)
(-893453245, -1)
(-893440732, -1)
(-893424726, -1)
(-893424372, -1)
(-893413007, -1)
(-893410731, -1)
(-893383745, -1)
(-893372535, -1)
(-893369477, 0)
(-893368037, -1)
(-893352722, -1)
(-893350362, -1)
(-893349607, -1)
(-893341634, -1)
(-893319669, -1)
(-893318893, -1)
(-893316533, -1)
(-893297518, 0)
(-893271866, -1)
(-893268076, -1)
(-893263052, -1)
(-893261314, -1)
(-893260842, -1)
(-893238845, -1)
(-893238538, -1)
(-893185958, 0)
(-893165518, -1)
(-893163492, -1)
(-893147996, -1)
(-893144972, 0)
(-893137645, -1)
(-893113100, 0)
(-893109860, -1)
(-893098029, -1)
(-893082770, -1)
(-893061445, 0)
(-893048145, -1)
(-893033078, 0)
(-893031625, -1)
(-893030015, -1)
(-893029475, -1)
(-893022171, -1)
(-893018420, -1)
(-893002576, -1)
(-892956508, -1)
(-892947176, -1)
(-892943793, -1)
(-892940991, -1)
(-892939731, -1)
(-892938686, -1)
(-892932174, -1)
(-892924959, -1)
(-892924307, 0)
(-892888214, -1)
(-892882058, -1)
(-892878902, -1)
(-892877326, -1)
(-892870509, -1)
(-892869088, -1)
(-892864269, -1)
(-892828444, -1)
(-892789419, -1)
(-892785324, -1)
(-892762117, -1)
(-892760122, 0)
(-892756197, -1)
(-892736199, -1)
(-892734054, -1)
(-892726701, -1)
(-892714560, -1)
(-892701894, -1)
(-892673627, 1)
(-892646077, -1)
(-892641018, -1)
(-892639486, -1)
(-892635582, -1)
(-892629958, -1)
(-892616304, -1)
(-892615492, -1)
(-892610444, -1)
(-892602316, -1)
(-892591745, -1)
(-892567997, -1)
(-892550412, -1)
(-892537591, 0)
(-892534014, -1)
(-892530722, -1)
(-892498001, 1)
(-892495412, -1)
(-892488683, 1)
(-892472956, 0)
(-892471803, -1)
(-892457868, 1)
(-892446619, -1)
(-892441259, 0)
(-892398347, -1)
(-892383461, -1)
(-892364505, -1)
(-892358815, -1)
(-892348860, -1)
(-892327691, -1)
(-892323387, -1)
(-892297041, -1)
(-892287702, -1)
(-892282366, -1)
(-892267032, -1)
(-892259313, -1)
(-892259150, -1)
(-892240490, -1)
(-892239478, -1)
(-892235856, -1)
(-892233666, -1)
(-892227945, -1)
(-892221474, -1)
(-892207000, 0)
(-892206332, -1)
(-892199746, -1)
(-892168034, -1)
(-892154656, -1)
(-892133276, -1)
(-892115080, -1)
(-892088512, -1)
(-892081344, -1)
(-892052366, 0)
(-892039960, -1)
(-892028092, 0)
(-892020368, -1)
(-892016598, -1)
(-891996130, 0)
(-891984214, -1)
(-891982492, -1)
(-891945100, 0)
(-891925216, -1)
(-891921470, -1)
(-891920896, -1)
(-891893944, -1)
(-891886759, -1)
(-891876471, -1)
(-891866953, -1)
(-891844861, -1)
(-891805794, -1)
(-891790031, -1)
(-891769191, -1)
(-891762750, -1)
(-891755572, -1)
(-891748804, -1)
(-891728858, -1)
(-891716677, -1)
(-891702334, -1)
(-891693563, -1)
(-891681648, -1)
(-891659145, -1)
(-891654208, -1)
(-891643773, -1)
(-891639109, -1)
(-891637705, 1)
(-891621180, -1)
(-891608706, -1)
(-891605919, -1)
(-891600664, -1)
(-891594065, -1)
(-891588924, -1)
(-891588011, -1)
(-891548886, 0)
(-891548565, -1)
(-891519965, -1)
(-891480547, -1)
(-891472303, -1)
(-891417709, -1)
(-891417582, 0)
(-891417161, -1)
(-891413353, -1)
(-891404220, -1)
(-891370108, -1)
(-891332610, -1)
(-891317275, 1)
(-891317248, -1)
(-891309702, -1)
(-891303740, -1)
(-891290829, -1)
(-891287834, -1)
(-891214298, 1)
(-891201949, -1)
(-891196691, -1)
(-891118016, -1)
(-891116474, -1)
(-891111043, -1)
(-891096217, -1)
(-891064471, -1)
(-891061397, -1)
(-891058706, -1)
(-891036408, -1)
(-891026127, -1)
(-891025061, -1)
(-891007905, -1)
(-890989393, -1)
(-890962711, -1)
(-890948356, 0)
(-890947327, -1)
(-890936022, -1)
(-890917040, -1)
(-890912946, -1)
(-890912883, -1)
(-890902220, -1)
(-890891158, -1)
(-890881894, -1)
(-890872776, -1)
(-890861174, -1)
(-890848475, -1)
(-890845222, -1)
(-890811418, -1)
(-890799815, -1)
(-890774104, -1)
(-890768552, -1)
(-890766786, -1)
(-890763409, -1)
(-890758439, -1)
(-890757975, -1)
(-890738548, -1)
(-890736485, -1)
(-890722910, 1)
(-890718201, -1)
(-890717335, -1)
(-890716284, -1)
(-890699246, -1)
(-890647094, -1)
(-890634567, -1)
(-890629729, -1)
(-890625023, -1)
(-890618296, -1)
(-890601031, -1)
(-890577125, -1)
(-890561684, -1)
(-890526982, 1)
(-890525640, -1)
(-890505597, -1)
(-890499385, -1)
(-890498572, 1)
(-890484092, -1)
(-890476682, -1)
(-890473473, -1)
(-890471665, -1)
(-890461927, -1)
(-890460372, -1)
(-890459275, -1)
(-890440457, 0)
(-890439087, -1)
(-890415705, -1)
(-890411416, -1)
(-890371108, -1)
(-890352489, -1)
(-890341065, 0)
(-890319938, -1)
(-890270071, -1)
(-890265751, -1)
(-890250390, -1)
(-890208666, -1)
(-890201199, 1)
(-890172903, 1)
(-890161349, -1)
(-890152294, -1)
(-890151958, -1)
(-890143386, -1)
(-890136377, 0)
(-890132869, -1)
(-890095792, 1)
(-890091408, -1)
(-890083031, -1)
(-890078386, 0)
(-890070035, -1)
(-890057422, -1)
(-890048401, 1)
(-890043525, -1)
(-890038860, -1)
(-890027763, -1)
(-890023155, -1)
(-890020871, -1)
(-889985854, 0)
(-889980913, -1)
(-889973435, -1)
(-889961349, 1)
(-889945621, -1)
(-889941951, 0)
(-889929762, -1)
(-889927623, -1)
(-889904415, -1)
(-889894604, -1)
(-889888729, -1)
(-889886936, -1)
(-889838019, -1)
(-889795285, 0)
(-889789158, -1)
(-889760905, -1)
(-889734803, -1)
(-889731039, -1)
(-889725517, -1)
(-889690756, -1)
(-889675614, -1)
(-889621074, -1)
(-889605817, -1)
(-889602769, -1)
(-889584981, -1)
(-889581642, -1)
(-889581318, -1)
(-889578034, -1)
(-889577022, -1)
(-889568300, 0)
(-889563960, -1)
(-889562902, -1)
(-889558358, 1)
(-889534270, -1)
(-889523041, -1)
(-889514902, 0)
(-889468804, -1)
(-889438522, -1)
(-889434925, -1)
(-889428408, -1)
(-889417887, -1)
(-889415424, -1)
(-889396989, -1)
(-889320193, -1)
(-889314087, -1)
(-889306750, -1)
(-889294106, -1)
(-889289995, -1)
(-889289689, -1)
(-889274217, -1)
(-889261613, -1)
(-889260188, -1)
(-889258102, 1)
(-889219538, -1)
(-889184799, -1)
(-889173980, -1)
(-889145104, -1)
(-889138999, -1)
(-889115877, -1)
(-889089522, 0)
(-889084348, -1)
(-889081244, -1)
(-889071445, -1)
(-889071087, -1)
(-889051981, 1)
(-889049650, -1)
(-889040507, -1)
(-889038502, -1)
(-889023734, -1)
(-889020380, 1)
(-889014648, -1)
(-889007007, -1)
(-888993695, -1)
(-888988024, -1)
(-888964573, -1)
(-888921545, -1)
(-888915478, -1)
(-888913835, -1)
(-888902242, -1)
(-888896640, -1)
(-888894334, -1)
(-888850329, -1)
(-888845512, 1)
(-888835990, -1)
(-888835742, -1)
(-888825053, 0)
(-888819310, -1)
(-888779009, -1)
(-888752006, -1)
(-888741591, -1)
(-888730670, 0)
(-888711961, -1)
(-888686787, -1)
(-888639595, -1)
(-888627177, -1)
(-888611326, -1)
(-888603132, -1)
(-888595960, -1)
(-888562378, 1)
(-888548054, -1)
(-888546805, -1)
(-888536937, -1)
(-888535106, -1)
(-888494810, 1)
(-888494382, -1)
(-888432175, -1)
(-888424815, -1)
(-888422275, -1)
(-888382624, -1)
(-888363523, -1)
(-888350960, -1)
(-888341827, -1)
(-888326583, -1)
(-888326074, -1)
(-888321714, -1)
(-888299049, 1)
(-888295127, -1)
(-888267425, 1)
(-888256130, 1)
(-888250877, -1)
(-888237925, -1)
(-888216009, 1)
(-888212284, 0)
(-888183442, -1)
(-888160747, -1)
(-888140000, -1)
(-888104413, -1)
(-888092785, -1)
(-888073525, -1)
(-888053437, -1)
(-888053184, -1)
(-888036672, -1)
(-888035783, -1)
(-888029902, -1)
(-888001036, -1)
(-888000869, -1)
(-887989188, -1)
(-887982543, -1)
(-887972797, 0)
(-887959057, -1)
(-887955813, -1)
(-887939166, -1)
(-887933660, -1)
(-887926811, -1)
(-887918436, -1)
(-887869254, -1)
(-887866526, -1)
(-887847764, -1)
(-887841273, -1)
(-887824247, -1)
(-887822111, -1)
(-887778164, -1)
(-887746445, -1)
(-887730918, -1)
(-887713716, -1)
(-887710283, 1)
(-887707665, -1)
(-887705509, -1)
(-887693085, -1)
(-887682439, -1)
(-887644102, -1)
(-887640218, -1)
(-887632030, -1)
(-887619676, 0)
(-887607180, -1)
(-887567301, -1)
(-887555687, -1)
(-887554787, -1)
(-887553698, -1)
(-887496849, -1)
(-887495341, -1)
(-887494257, -1)
(-887464981, -1)
(-887463065, -1)
(-887456579, -1)
(-887454839, -1)
(-887435656, -1)
(-887393912, -1)
(-887387284, -1)
(-887356070, -1)
(-887353039, -1)
(-887352314, -1)
(-887350862, -1)
(-887343508, -1)
(-887290172, -1)
(-887272197, -1)
(-887258139, -1)
(-887256168, -1)
(-887230725, -1)
(-887225069, -1)
(-887206531, -1)
(-887202854, -1)
(-887184177, -1)
(-887178118, -1)
(-887176041, -1)
(-887133307, -1)
(-887112921, -1)
(-887102073, -1)
(-887088810, 0)
(-887088051, -1)
(-887087807, -1)
(-887070907, -1)
(-887041367, -1)
(-887037266, -1)
(-886969315, 1)
(-886956625, -1)
(-886923874, -1)
(-886918668, -1)
(-886917894, -1)
(-886906098, -1)
(-886885593, -1)
(-886860224, -1)
(-886856775, -1)
(-886843174, -1)
(-886840107, -1)
(-886815197, -1)
(-886803877, -1)
(-886797653, -1)
(-886792831, -1)
(-886779952, -1)
(-886766502, -1)
(-886762706, -1)
(-886754716, 1)
(-886749346, -1)
(-886747821, -1)
(-886688267, -1)
(-886665794, -1)
(-886638384, -1)
(-886622598, -1)
(-886621154, -1)
(-886618117, -1)
(-886602344, -1)
(-886602052, -1)
(-886597210, -1)
(-886577672, -1)
(-886534359, -1)
(-886520739, -1)
(-886516413, -1)
(-886508217, -1)
(-886480990, -1)
(-886477841, 0)
(-886470985, 0)
(-886455760, -1)
(-886402396, -1)
(-886368971, -1)
(-886347930, 1)
(-886306474, -1)
(-886305661, -1)
(-886235290, -1)
(-886203050, -1)
(-886202160, -1)
(-886126657, 0)
(-886113642, -1)
(-886078496, -1)
(-886067168, -1)
(-886058750, -1)
(-886043888, -1)
(-886043451, -1)
(-886031451, -1)
(-886003929, -1)
(-885988783, -1)
(-885977923, -1)
(-885977034, -1)
(-885971245, 0)
(-885969389, -1)
(-885935690, -1)
(-885932655, -1)
(-885925345, -1)
(-885917769, -1)
(-885913206, -1)
(-885901772, -1)
(-885869842, -1)
(-885852922, 1)
(-885850136, -1)
(-885840703, 1)
(-885832489, -1)
(-885781713, 1)
(-885781236, -1)
(-885776863, -1)
(-885746758, -1)
(-885743209, -1)
(-885687394, -1)
(-885677462, -1)
(-885654156, -1)
(-885652478, -1)
(-885628919, -1)
(-885627495, -1)
(-885621048, 0)
(-885618127, -1)
(-885614832, -1)
(-885587605, -1)
(-885569660, -1)
(-885539834, -1)
(-885536380, -1)
(-885475037, -1)
(-885429833, -1)
(-885417314, -1)
(-885410472, -1)
(-885382457, -1)
(-885381945, -1)
(-885358003, -1)
(-885357325, -1)
(-885351655, -1)
(-885349860, -1)
(-885309918, -1)
(-885303637, -1)
(-885291716, -1)
(-885285659, -1)
(-885273275, -1)
(-885269059, -1)
(-885242381, -1)
(-885233361, -1)
(-885216027, -1)
(-885206017, -1)
(-885191377, -1)
(-885164083, -1)
(-885139755, -1)
(-885137824, -1)
(-885127073, -1)
(-885115940, -1)
(-885110835, -1)
(-885106399, -1)
(-885103046, -1)
(-885065789, -1)
(-884947900, -1)
(-884902199, -1)
(-884848796, -1)
(-884846948, -1)
(-884836780, -1)
(-884834017, -1)
(-884825296, -1)
(-884816035, -1)
(-884815574, -1)
(-884800046, 1)
(-884778312, -1)
(-884775677, -1)
(-884772949, -1)
(-884769657, -1)
(-884762098, -1)
(-884740878, -1)
(-884729853, 0)
(-884719543, -1)
(-884716730, -1)
(-884699732, -1)
(-884683981, 1)
(-884682149, 0)
(-884681991, 0)
(-884679915, -1)
(-884670942, -1)
(-884655640, -1)
(-884636770, -1)
(-884630411, -1)
(-884599691, -1)
(-884594731, -1)
(-884582346, -1)
(-884558059, -1)
(-884517690, -1)
(-884477581, -1)
(-884457651, -1)
(-884455310, -1)
(-884433262, -1)
(-884430312, -1)
(-884406210, -1)
(-884387722, -1)
(-884368156, -1)
(-884341991, -1)
(-884329590, -1)
(-884317014, -1)
(-884304599, 1)
(-884304581, -1)
(-884299731, -1)
(-884298487, -1)
(-884298023, 1)
(-884295169, -1)
(-884284231, -1)
(-884279259, -1)
(-884267693, -1)
(-884243329, -1)
(-884231409, -1)
(-884222776, -1)
(-884213462, -1)
(-884200125, -1)
(-884191415, 1)
(-884165134, 1)
(-884143548, -1)
(-884133497, -1)
(-884077562, -1)
(-884068536, -1)
(-884028309, -1)
(-884005994, -1)
(-883990108, -1)
(-883938966, -1)
(-883932167, -1)
(-883912981, -1)
(-883892354, -1)
(-883880854, -1)
(-883858879, -1)
(-883855672, -1)
(-883848140, -1)
(-883845743, -1)
(-883837125, -1)
(-883808895, -1)
(-883797664, -1)
(-883794854, -1)
(-883779335, -1)
(-883772458, -1)
(-883766623, 0)
(-883750600, -1)
(-883706899, -1)
(-883706059, -1)
(-883691698, -1)
(-883689496, -1)
(-883677700, 1)
(-883677044, -1)
(-883672557, -1)
(-883660609, -1)
(-883655310, -1)
(-883639676, -1)
(-883625056, 0)
(-883585423, 1)
(-883571058, 1)
(-883566736, 0)
(-883562346, -1)
(-883555458, -1)
(-883555088, -1)
(-883552989, -1)
(-883528033, -1)
(-883505681, -1)
(-883493039, -1)
(-883492276, -1)
(-883481862, -1)
(-883461106, -1)
(-883458179, 1)
(-883457088, -1)
(-883455386, -1)
(-883447972, -1)
(-883445694, -1)
(-883433580, -1)
(-883429730, -1)
(-883355497, -1)
(-883341372, -1)
(-883296263, -1)
(-883287370, -1)
(-883275325, -1)
(-883274368, 0)
(-883251999, -1)
(-883250710, -1)
(-883248614, -1)
(-883244410, -1)
(-883239893, -1)
(-883214481, -1)
(-883202005, 1)
(-883144279, -1)
(-883115745, -1)
(-883114448, 0)
(-883089060, -1)
(-883073611, 1)
(-883063437, -1)
(-883062571, -1)
(-883055244, -1)
(-883046536, -1)
(-883019609, -1)
(-883011580, -1)
(-883011393, -1)
(-882997953, -1)
(-882994502, -1)
(-882984280, 1)
(-882972075, -1)
(-882971176, 1)
(-882967533, -1)
(-882961524, -1)
(-882939166, -1)
(-882938439, -1)
(-882936346, -1)
(-882886182, -1)
(-882855407, -1)
(-882848330, -1)
(-882789570, -1)
(-882768032, -1)
(-882760505, -1)
(-882748170, -1)
(-882685037, 0)
(-882678468, -1)
(-882678008, -1)
(-882619503, -1)
(-882581945, -1)
(-882571284, -1)
(-882550687, -1)
(-882548669, -1)
(-882532555, -1)
(-882527795, -1)
(-882527767, -1)
(-882517707, -1)
(-882489837, 0)
(-882478380, -1)
(-882477379, -1)
(-882463185, -1)
(-882462962, -1)
(-882450647, -1)
(-882445777, -1)
(-882437617, -1)
(-882424106, 0)
(-882401465, -1)
(-882378465, -1)
(-882371893, -1)
(-882360196, -1)
(-882343191, -1)
(-882339089, -1)
(-882332595, -1)
(-882330585, -1)
(-882310496, -1)
(-882308144, -1)
(-882280339, -1)
(-882277359, -1)
(-882261817, -1)
(-882250486, -1)
